step,tag,value,run
67424,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_3_1760930166
70464,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_3_1760930166
73504,0-Episodic-Stats/episodic_length,116.16666412353516,Pong1PCB2L4096P__seed_3_1760930166
76544,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_3_1760930166
79584,0-Episodic-Stats/episodic_length,116.16666412353516,Pong1PCB2L4096P__seed_3_1760930166
82624,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_3_1760930166
85664,0-Episodic-Stats/episodic_length,108.25,Pong1PCB2L4096P__seed_3_1760930166
88704,0-Episodic-Stats/episodic_length,227.0,Pong1PCB2L4096P__seed_3_1760930166
91744,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_3_1760930166
94784,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_3_1760930166
147008,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_3_1760930166
150048,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_3_1760930166
153088,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_3_1760930166
156128,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L4096P__seed_3_1760930166
159168,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_3_1760930166
162208,0-Episodic-Stats/episodic_length,100.33333587646484,Pong1PCB2L4096P__seed_3_1760930166
165248,0-Episodic-Stats/episodic_length,84.5,Pong1PCB2L4096P__seed_3_1760930166
168288,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_3_1760930166
171328,0-Episodic-Stats/episodic_length,113.0,Pong1PCB2L4096P__seed_3_1760930166
174368,0-Episodic-Stats/episodic_length,179.5,Pong1PCB2L4096P__seed_3_1760930166
177408,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_3_1760930166
211392,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_3_1760930166
223552,0-Episodic-Stats/episodic_length,132.0,Pong1PCB2L4096P__seed_3_1760930166
226592,0-Episodic-Stats/episodic_length,37.0,Pong1PCB2L4096P__seed_3_1760930166
